Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 Total reported emissions from Gathering & Boosting ,2021 Total reported emissions from Gathering & Boosting ,2020 Total reported emissions from Gathering & Boosting ,2019 Total reported emissions from Gathering & Boosting ,2018 Total reported emissions from Gathering & Boosting ,2017 Total reported emissions from Gathering & Boosting ,2016 Total reported emissions from Gathering & Boosting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013061,110070209466,Paradigm Gathering and Boosting Basin 220,"220 - Gulf Coast Basin (LA, TX)",Irving,TX,75062,545 E. John Carpenter Freeway Suite 800,DALLAS COUNTY,32.859301,-96.933976,213112,W-GB,44984.446,29668.408,46508.298,59968.558,70391.118,62888.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012213,110071162338,Permian Basin Gathering & Boosting-AAPG Province 430,430 - Permian Basin,The Woodlands,TX,77380,9950 Woodloch Forest Drive,MONTGOMERY COUNTY,30.16115,-95.45389,211130,W-GB,1193841.212,1058599.304,1030876.028,1034426.386,306232.06,707645.484,649983.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013307,110070525466,Permian Basin Gathering and Boosting,430 - Permian Basin,Houston,TX,77042,"2000 W. Sam Houston Parkway South, Suite 2000",HARRIS COUNTY,29.75777,-95.61867,211120,W-GB,162771.01,174679.682,238350.272,141150.242,191238.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012684,,Permian Basin Gathering and Boosting,430 - Permian Basin,Houston,TX,77002,"811 Main St., Suite 3400",,32.74631,-97.3416,486210,W-GB,307116.08,67966.768,59229.7,46302.744,55322.768,28911.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013334,110071161043,Permian Gathering & Boosting,430 - Permian Basin,Denver,CO,80265,"1050 17th Street, Suite 800",DENVER COUNTY,39.74846,-104.99402,211120,W-GB,,,135005.81,131757.026,86689.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012982,,"Pine Run Midstream, LLC - Basin 160A - Appalachian Eastern Overthrust  GB",160A - Appalachian Basin (Eastern Overthrust Area),Westminster,CO,80021,11400 Westmoor Circle Suite 200A,,39.8958809992159,-105.126320215858,211130,W-GB,118859.2,104490.042,86744.194,73177.198,52414.608,30772.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014394,110071410487,Pinnacle Dos Picos Pintail Compressor Station,430 - Permian Basin,Midland,TX,79706,,MIDLAND COUNTY,31.8988,-101.9099,211130,W-GB,40187.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014402,110071410488,Pinnacle Dos Picos Thunderbird Compressor Station,430 - Permian Basin,Midland,TX,79706,,MIDLAND COUNTY,32.00972,-101.91973,211130,W-GB,59961.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012342,110070082243,"Pioneer Natural Resources USA, Inc. Anadarko",360 - Anadarko Basin,Amarillo,TX,79105,P.O. Box 2788,,35.720782423,-100.636560270999,211111,W-GB,,,,,,76934.95,98138.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012321,110070082232,"Pioneer Natural Resources USA, Inc. Permian",430 - Permian Basin,Midland,TX,79705,3617 N Big Spring St,,32.0338030904124,-102.085664702606,211120,W-GB,2005991.424,1514350.968,1199855.142,1091560.218,1064595.66,788382.584,580895.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013722,110070716042,Ponderosa Gathering LLC,345 - Arkoma Basin,Houston,TX,77002,"601 Travis Street, Suite 1900",HARRIS COUNTY,29.76003,-95.36387,486210,W-GB,176439.326,117025.908,124550.928,120736.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012329,110070082237,Powder River Basin - G&B - AAPG Province 515,515 - Powder River Basin,Denver,CO,80202,1099 18th St. #1800,DENVER COUNTY,39.74933,-104.99275,211130,W-GB,37270.808,38900.154,281707.328,257701.108,73729.07,92281.798,203253.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013772,110033240008,Primexx Operating Corp 430 Permian Basin GB,430 - Permian Basin,Dallas,TX,75206,"4849 Greenville Avenue, Suite 1600",DALLAS COUNTY,32.84652,-96.77015,486210,W-GB,,,18183.002,26427.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013743,,Pronto Midstream GB - Permian,430 - Permian Basin,Dallas,TX,75240,"5400 LBJ Freeway, Suite 1500",,39.74874,-104.99196,211130,W-GB,37640.676,34979.348,37341.8,25971.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014410,,Protege Energy III LLC,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,"945 Bunker Hill Road, Suite 1300",,29.7676309052152,-95.3977042449963,211120,W-GB,64993.24,60260.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009750,110071232172,"R. Lacy Services, Ltd",260 - East Texas Basin,Longview,TX,75601,222 E Tyler Street,GREGG COUNTY,32.49464,-94.73838,211130,W-GB,25358.532,44388.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012582,110045408698,REM 305 Michigan Basin - GATHERING & BOOSTING,305 - Michigan Basin,Traverse City,MI,49684,"10691 East Carter Rd, Suite 201",,44.78065,-85.63963,211130,W-GB,329939.118,339204.494,298808.822,291136.596,186126.742,186900.4,162048.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013979,110070931011,REP Processing - Severance Compressor Station,540 - Denver Basin,Ault,CO,80610,,WELD COUNTY,40.59174,-104.80525,486210,W-GB,29534.698,29041.446,28310.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012797,110054925890,"Range Resources - Appalachia, LLC - Basin 160A Gathering & Boosting (Canonsburg, PA)",160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,3000 Town Center Boulevard,WASHINGTON COUNTY,40.277101,-80.164218,211130,W-GB,2751.294,2679.544,2462.294,20722.914,28425.144,30556.94,31649.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012686,110071162484,Red Cedar Gathering San Juan Basin Gathering & Boosting,580 - San Juan Basin,Durango,CO,81301,"125 Mercado St., Suite 201",LA PLATA COUNTY,37.23782,-107.82274,486210,W-GB,448074.298,448074.298,504124.452,508989.676,508207.114,508260.014,501855.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012454,110070082297,Red Willow San Juan Basin Gathering & Boosting,580 - San Juan Basin,Ignacio,CO,81137,14933 HWY 172,La Plata,37.0952788,-107.71625,211111,W-GB,,,,,,,22032.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013823,110070920492,Renick Compressor Station,160A - Appalachian Basin (Eastern Overthrust Area),West Sunbury,PA,16061,201 Byers Road,BUTLER COUNTY,40.95648,-79.90694,211130,W-GB,,44008.85,35093.88,49218.83,50304.276,44665.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012192,110046287816,"Repsol Oil & Gas USA, LLC Gathering and Boosting Operations",160A - Appalachian Basin (Eastern Overthrust Area),Warrendale,PA,15086,50 Pennwood Place,BUTLER COUNTY,40.680557,-80.111674,211130,W-GB,279322.966,295519.452,346668.51,316345.112,299855.658,286775.872,289269.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012624,110070379410,Repsol Pipelines LLC - Eagle Ford,"220 - Gulf Coast Basin (LA, TX)",Austin,TX,78730,"6300 Bridge Point Parkway, Suite 100",TRAVIS COUNTY,30.35415,-97.80127,211130,W-GB,133684.878,262941.178,348831.036,218954.122,218526.182,147884.654,111604.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014634,,River Rock Operating LLC,365 - Cherokee Basin,Oklahoma City,OK,73102,211 N Robinson Suite 200,,35.470190121318,-97.5174228939554,211130,W-GB,69783.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012847,110070082524,Riviera Resources 220 Gulf Coast Gathering and Boosting,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"600 Travis St., Suite 1700",HARRIS COUNTY,29.76012,-95.3638,211111,W-GB,,,,,,,68016.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012715,110070082459,Riviera Resources 260 East Texas Basin Gathering and Boosting,260 - East Texas Basin,Houston,TX,77002,"600 Travis St., Suite 1700",HARRIS COUNTY,29.76012,-95.3638,211130,W-GB,,,,92330.728,89348.73,93945.88,106610.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012547,110070082358,Riviera Resources 305 Michigan Basin Gathering and Boosting,305 - Michigan Basin,Houston,TX,77002,"600 Travis Street, Suite 1700",HARRIS COUNTY,29.76012,-95.3638,211130,W-GB,,,,,130737.306,129461.254,167325.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012779,110070082495,Riviera Resources 360 Anadarko Basin Gathering and Boosting,360 - Anadarko Basin,Houston,TX,77002,"600 Travis Street, Suite 1700",HARRIS COUNTY,29.76012,-95.3638,211130,W-GB,,,,725.9,245403.648,260212.726,253824.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012746,110070082477,Riviera Resources 430 Permian Basin Gathering and Boosting,430 - Permian Basin,Houston,TX,77002,"600 Travis St., Suite 1700",HARRIS COUNTY,29.76012,-95.3638,211111,W-GB,,,,,,23985.904,25146.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012725,110040618052,Riviera Resources 535 Green River Basin Gathering and Boosting,535 - Green River Basin,Houston,TX,77002,"600 Travis St., Suite 1700",,29.76012,-95.3638,211130,W-GB,,,20506.192,5842.55,19077.9,25641.072,27610.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013717,110070716084,Rock Creek Pipeline System,360 - Anadarko Basin,Borger,TX,79007,9101 Hwy 136,HUTCHINSON COUNTY,35.652379,-101.452082,486210,W-GB,75480.892,83850.218,64033.436,47628.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013053,110071162098,Rockcliff Energy Gathering and Boosting 260 East Texas Basin,260 - East Texas Basin,Houston,TX,77002,"717 Texas Avenue, Suite 1900",HARRIS COUNTY,29.761449,-95.365,211130,W-GB,138360.042,135033.584,99764.356,95992.676,133453.09,116873.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012721,110071161964,Rosetta Resources 220 Gulf Coast Basin Gathering and Boosting,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"1111 Bagby St., Suite 1600",HARRIS COUNTY,29.75894,-95.37096,486210,W-GB,125002.022,160488.992,265819.238,350227.484,291030.216,228928.418,202966.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012535,110071162308,Rowdy Pipeline 515 Powder River Basin GB,515 - Powder River Basin,Gillette,WY,82716,404 Frontage Road,,44.4524167,-105.582806,486210,W-GB,92305.124,67460.33,76831.834,90276.258,112462.07,126438.178,144444.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014355,110071232132,SCM Gathering & Boosting,430 - Permian Basin,Houston,TX,77086,"5825 N. Sam Houston Pkwy W., Suite 150",HARRIS COUNTY,29.93654,-95.51176,211130,W-GB,184278.502,217625.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013613,110070716092,SCOOP Basin 350,350 - South Oklahoma Folded Belt,Oklahoma City,OK,73116,301 NW 63rd St.,OKLAHOMA COUNTY,35.53686,-97.51844,486210,W-GB,,765.2,3626.74,26582.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012953,110070225655,SEP Anadarko Basin 360 Gathering,360 - Anadarko Basin,Dallas,TX,75240,"13800 Montfort Drive, Suite 100",DALLAS COUNTY,32.93579,-96.8136,211130,W-GB,622232.832,671819.97,529846.404,432077.604,121565.108,104497.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013809,110070225655,SEP Williston Basin 395 Gathering,395 - Williston Basin,Dallas,TX,75240,"13800 Montfort Drive, Suite 100",DALLAS COUNTY,32.93579,-96.8136,211130,W-GB,169386.586,166666.146,96927.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013085,,"SN EF Maverick, LLC 220 Gulf Coast Basin GB","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"700 Milam Street, Suite 600",,29.7602640056091,-95.3654932134911,486210,W-GB,,836220.478,858341.076,878511.516,877856.946,614533.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012735,110070082471,"SN Operating, LLC 220 Gulf Coast Basin (LA,TX) GB","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,"700 Milam Street, Suite 600",,29.7602733194174,-95.3655254,486210,W-GB,,47964.876,44230.496,48445.874,48834.174,21424.822,87310.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012378,110070082256,SPR San Joaquin Basin,745 - San Joaquin Basin,Bakersfield,CA,93309,1200 Discovery Dr.,,35.3515611,-119.0576298,211120,W-GB,1016663.752,650214.51,706527.61,867757.466,796222.022,,871032.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012462,110070082301,"SWEPI LP (Shell), Appalachian Basin (Eastern Overthrust Area) 160A, GB",160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77079,150-E N. Dairy Ashford,HARRIS COUNTY,29.78579,-95.60646,211130,W-GB,,,,173068.228,178582.83,181134.668,196760.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012737,110071161833,"SWG Pipeline, LLC G&B 415 - Strawn Basin",415 - Strawn Basin,Dallas,TX,75201,"1722 Routh Street, Suite 1300",DALLAS COUNTY,32.79866,-96.80541,486210,W-GB,178529.43,197397.356,195356.994,185028.282,191021.912,204628.036,181035.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012769,110071161833,"SWG Pipeline, LLC G&B 420 - Fort Worth Syncline",420 - Fort Worth Syncline,Dallas,TX,75201,"1722 Routh Street, Suite 1300",DALLAS COUNTY,32.79866,-96.80541,486210,W-GB,115392.468,118769.122,128950.824,120097.962,142406.832,143718.028,131425.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012515,110070082338,Samson Resources Gathering and Boosting 260 East Texas Basin,260 - East Texas Basin,Tulsa,OK,74103,"15 East 5th Street, Suite 1000",TULSA COUNTY,36.151561,-95.989756,211111,W-GB,,,,,,,135957.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012143,110070082170,San Joaquin Basin Gathering & Boosting - Chevron USA Inc.,745 - San Joaquin Basin,San Ramon,CA,94583,6001 Bollinger Canyon Rd,,37.7624642,-121.9814354,211120,W-GB,1596390.394,1909206.128,2043460.182,2429710.578,2471677.444,2486521.84,2750198.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012300,110071162394,San Juan Basin (580) Gathering and Boosting,580 - San Juan Basin,Houston,TX,77002,1111 Travis St,HARRIS COUNTY,29.756666,-95.366421,211120,W-GB,147762.428,115687.452,107839.472,135826.062,134016.85,89740.882,137413.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012310,110061101891,San Juan Basin Gathering and Boosting,580 - San Juan Basin,Farmington,NM,87401,200 Energy Court,SAN JUAN COUNTY,36.72769,-108.16206,211120,W-GB,20078.088,32521.64,32301.142,36634.026,55429.456,61484.218,43489.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013075,110070378788,SandRidge 545 North Park Basin GB,545 - North Park Basin,Oklahoma City,OK,73102,123 Robert S Kerr Ave,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-GB,,,75667.916,104823.472,81431.448,34220.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014695,,Scout Energy Uinta Basin Gathering,575 - Uinta Basin,Roosevelt,UT,84066,1820 West Highway 40,,40.2758167085646,-110.025939831789,211120,W-GB,28440.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014353,,"Scurry Midstream, LLC G&P",430 - Permian Basin,Hermleigh,TX,79526,"10810 COUNTY ROAD 4105, HERMLEIGH TX 79526",,32.5845727762739,-100.763358060686,211130,W-GB,32571.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012364,110070082252,"SemGas, LP 360 Anadarko Basin",360 - Anadarko Basin,Tulsa,OK,74136,"6120 S Yale Ave, Ste 1500",TULSA COUNTY,36.072867,-95.922253,211130,W-GB,,,,360336.654,395474.226,406564.902,492072.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013679,110070715995,"Sendero Carlsbad Midstream, LLC",430 - Permian Basin,Houston,TX,77002,"1000 Louisiana Street, Suite 6900",HARRIS COUNTY,29.75815,-95.36783,211130,W-GB,,78527.41,77518.676,63908.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012744,110070082476,Seneca East G&B Facilities,160A - Appalachian Basin (Eastern Overthrust Area),Brookville,PA,15825,51 Zents Boulevard,JEFFERSON COUNTY,41.16543,-79.10101,211130,W-GB,22634.188,23265.336,20179.69,21025.936,26742.714,47362.69,30438.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013011,110071161918,Sequitur Permian Gathering and Boosting,430 - Permian Basin,Houston,TX,77042,"2050 West Sam Houston Parkway S, Suite 1850",HARRIS COUNTY,29.745051,-95.558296,211120,W-GB,63902.508,134334.918,120005.574,101648.578,93713.724,73046.306,84035.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004651,110058379598,Signal Hill Petroleum West Unit,760 - Los Angeles Basin,Signal Hill,CA,90755,1215 E. 29th Street,LOS ANGELES COUNTY,33.809841,-118.176168,211120,W-GB,44436.146,45276.942,43273.252,33900.626,32067.144,31461.786,29368.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012603,110070082395,Slant Operating LLC,430 - Permian Basin,Wichita Falls,TX,76301,"901 Indiana Ave, Suite 500",,31.99747,-102.07785,211120,W-GB,13107,,24076.566,24141.416,28097.254,28588.538,26938.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014419,110045437489,Snyder Brothers 160A GB,160A - Appalachian Basin (Eastern Overthrust Area),Kittanning,PA,16201,90 Glade Drive,ARMSTRONG COUNTY,40.81545,-79.56461,211130,W-GB,52181.116,36581.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012586,110070082382,Spraberry Gathering and Boosting System,430 - Permian Basin,Houston,TX,77002,1100 Louisiana St.,,29.664897267365,-95.2488172756848,211130,W-GB,,810718.578,915345.586,546889.544,233494.742,87278.192,70288.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012964,110070378734,StarTex Gulf Coast Basin #220,"220 - Gulf Coast Basin (LA, TX)",San Antonio,TX,78258,"18615 Tuscany Stone, STE 275",BEXAR COUNTY,29.61182,-98.49029,213112,W-GB,124221.042,27532.24,27928.086,33729.768,33952.298,25592.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014379,110071410486,Stockyard Creek Compressor Station,395 - Williston Basin,Williston,ND,58801,,WILLIAMS COUNTY,48.140703,-103.426072,211130,W-GB,27609.796,29775.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012668,110070082433,Strawn Basin Gathering and Boosting,415 - Strawn Basin,Houston,TX,77002,"811 Main St., Suite 3400",,32.74631,-97.3416,486210,W-GB,30637.844,61352.056,69944.726,74496.112,66132.944,66289.944,96874.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013676,110070715988,"Strike Force East, LLC - Basin 160A",160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,2200 Energy Drive,ALLEGHENY COUNTY,40.336917,-80.136169,211130,W-GB,,,54720.146,44456.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013785,110070082306,"Strike Force South, LLC - Basin 160A",160A - Appalachian Basin (Eastern Overthrust Area),Canonsburg,PA,15317,2200 Energy Drive,ALLEGHENY COUNTY,40.336917,-80.136169,211130,W-GB,,,24319.866,23762.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012615,110070082403,Summit Midstream 160A Appalachian Basin (Eastern Overthrust Area) GB,160A - Appalachian Basin (Eastern Overthrust Area),Houston,TX,77002,"910 Louisiana, SUITE 4200",,39.74874,-104.99196,211130,W-GB,76167.692,77676.592,66545.192,64687.04,94463.638,85064.94,74951.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012622,110070082408,Summit Midstream 415 Strawn Basin GB,415 - Strawn Basin,Houston,TX,77002,"910 Louisiana, Suite 4200",,39.74874,-104.99196,211130,W-GB,65811.938,85996.03,69377.674,47354.04,52376.494,63750.404,52105.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012631,110070082413,Summit Midstream 595 Piceance Basin GB,595 - Piceance Basin,Houston,TX,77002,"910 Louisiana, Suite 4200",,39.74874,-104.99196,211130,W-GB,140753.192,144915.094,169151.136,73824.492,239871.69,250732.042,243646.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013947,110071232131,Summit Midstream Denver Basin G&B,540 - Denver Basin,Briggsdale,CO,80611,,WELD COUNTY,40.62799,-104.165892,211130,W-GB,77049.138,28462.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012538,110071161901,"Superior Appalachian Pipeline, LLC. Basin 160A  Appalachian Eastern Overthrust  GB",160A - Appalachian Basin (Eastern Overthrust Area),Cannonsburg,PA,15317,SAP 1000 Town Center Way - Ste 120,WASHINGTON COUNTY,40.27724,-80.16623,486210,W-GB,44940.906,53637.852,43838.202,53295.868,52760.904,54634.35,49999.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012709,,"Superior Pipeline Company, LLC - Basin 355 - Chautauqua Platform - GB",355 - Chautauqua Platform,Tulsa,OK,74170,PO Box 702500,,36.1711499588626,-95.9432417713586,486210,W-GB,40358.796,63266.724,54589.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012619,110070082424,Superior Pipeline Kansas 375 Sedgwick Basin GB,375 - Sedgwick Basin,Tulsa,OK,74170,PO Box 702500,TULSA COUNTY,36.15106,-95.99127,211130,W-GB,56892.468,76356.052,64877.26,66384.59,75799.966,74801.238,98718.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012720,110070082462,"Superior Pipeline Texas, LLC - Basin 360 - Anadarko Basin - GB",360 - Anadarko Basin,Tulsa,OK,74170,PO Box 702500,,37.241724937,-99.7809850469999,486210,W-GB,53692.062,86074.584,81418.306,90459.52,100976.976,96098.548,92716.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013065,110070225634,"Susquehanna Gathering Company, LLC",160A - Appalachian Basin (Eastern Overthrust Area),New Milford,PA,18834,1429 Oliver Road,SUSQUEHANNA COUNTY,41.8211,-75.684814,486210,W-GB,279427.316,289461.682,288935.088,287061.084,262289.126,220126.408,222027.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012773,110071161959,"TEP Rocky Mountain, LLC Gathering and Boosting",595 - Piceance Basin,Parachute,CO,81635,1058 County Road 215,GARFIELD COUNTY,39.46114,-108.06665,213111,W-GB,37086.458,58490.818,4562.05,4641.442,5694.79,7747.49,31562.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012806,110071162257,TOM-Stack Anadarko #360-G&B,360 - Anadarko Basin,Dallas,TX,75201,"1722 Routh Street, Suite 1300",,32.7923144700681,-96.7950546588263,213112,W-GB,428407.87,493234.322,356313.714,518033.08,361726.698,506702.78,211834.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012814,110071162020,TOMPC Chautauqua #355-G&B,355 - Chautauqua Platform,Dallas,TX,75201,"1722 Routh Street, Suite 1300",,32.7923144700681,-96.7950546588263,213112,W-GB,,8896.156,9715.4,13012.81,16309.598,34324.154,51315.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014639,,Tall Oak 345 Arkoma GB,345 - Arkoma Basin,Edmond,OK,73013,2575 Kelley Pointe Parkway,,35.6297850152185,-97.4988266897702,211130,W-GB,74543.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013373,,Tall Oak 355 Chautauqua GB,355 - Chautauqua Platform,Edmond,OK,73013,2575 Kelley Pointe Parkway Suite 340,,35.6293344608722,-97.4987101875752,211130,W-GB,210801.616,159817.038,190884.5,101894.368,36213.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013378,,Tall Oak 360 Anadarko GB,360 - Anadarko Basin,Edmond,OK,73013,2575 Kelley Pointe Parkway Suite 340,,35.6293344608722,-97.4987101875752,211130,W-GB,118259.9,74496.538,38306.89,43944.868,67982.68,36289.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012205,110070082195,Tallgrass Powder River Basin Gathering System,515 - Powder River Basin,Lakewood,CO,80228,370 Van Gordon St,JEFFERSON COUNTY,39.722098,-105.135202,211130,W-GB,121563.822,115275.564,134682.714,116651.77,88916.714,69261.74,113668.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013310,110071161003,Tapstone G&B Wheeler System,360 - Anadarko Basin,Oklahoma City,OK,73104,100 E. Main St.,OKLAHOMA COUNTY,35.46759,-97.51021,211130,W-GB,,,78053.14,95941.314,100376.24,107156.024,112253.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013989,110070931038,Teal Natural Resources 220 Gulf Coast Basin GB,"220 - Gulf Coast Basin (LA, TX)",Dallas,TX,75225,8235 Douglas Ave,DALLAS COUNTY,32.86294,-96.80859,211120,W-GB,,,64607.97,99046.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012482,110071161897,"The Ohio Gathering Company, L.L.C. - 160A Appalachian Basin (Eastern Overthrust Area) - G&B",160A - Appalachian Basin (Eastern Overthrust Area),Denver,CO,80202,"1515 Arapahoe Street, Tower 1, Suite 1600",DENVER COUNTY,39.74714,-104.99658,486210,W-GB,279156.072,275702.662,285314.48,334880.942,331144.304,320644.248,271215.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012177,110071162523,Thunder Creek Gathering and Boosting,515 - Powder River Basin,Gillette,WY,82716,1114 Energy Street,CAMPBELL COUNTY,44.29769,-105.48555,211130,W-GB,253518.8,236227.668,275908.042,236425.718,157956.45,141137.9,137194.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008888,110071162349,"TreeTop Midstream Services, LLC 210 Mid-Gulf Coast",210 - Mid-Gulf Coast Basin,Ridgeland,MS,39157,"602 Crescent Place, Suite 100",MADISON COUNTY,32.4524,-90.15393,211120,W-GB,76702.824,61734.634,60895.198,55363.768,43866.016,60897.848,41698.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
