Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,Basin,Reported City,Reported State,Reported Zip Code,Reported Address,Reported County,Reported Latitude,Reported Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),2022 Total reported emissions from Onshore Oil & Gas Production ,2021 Total reported emissions from Onshore Oil & Gas Production ,2020 Total reported emissions from Onshore Oil & Gas Production ,2019 Total reported emissions from Onshore Oil & Gas Production ,2018 Total reported emissions from Onshore Oil & Gas Production ,2017 Total reported emissions from Onshore Oil & Gas Production ,2016 Total reported emissions from Onshore Oil & Gas Production ,2015 Total reported emissions from Onshore Oil & Gas Production ,2014 Total reported emissions from Onshore Oil & Gas Production ,2013 Total reported emissions from Onshore Oil & Gas Production ,2012 Total reported emissions from Onshore Oil & Gas Production ,2011 Total reported emissions from Onshore Oil & Gas Production ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008401,110033245726,"SWEPI LP (Shell), Appalachian Basin (Eastern Overthrust Area) 160A",160A - Appalachian Basin (Eastern Overthrust Area),Sewickley,PA,15143,"2100 Georgetown Drive, Suite 400",ALLEGHENY COUNTY,40.61109,-80.1045,211130,W-ONSH,,,,62032.794,109761.586,110597.646,131828.452,138864.502,158290.958,155897.162,244818.938,161336.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011913,,SWN Production (Louisiana),230 - Arkla Basin,Spring,TX,26378,10000 Energy Drive,,30.0981347091526,-95.4373673719733,211120,W-ONSH,304623.656,404357.386,97187,127605.118,90515.918,76897.39,59363.61,34461.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013699,110070716032,"Sabinal Energy Operating, LLC - Permian Basin",430 - Permian Basin,The Woodlands,TX,77380,"1780 HUGHES LANDING BLVD, SUITE 1200",MONTGOMERY COUNTY,30.173616,-95.469459,211120,W-ONSH,52925.18,57732.706,73955.548,79253.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009584,,Sabine Oil & Gas Corporation - 260 - East Texas Basin,260 - East Texas Basin,Houston,TX,77002,"1415 Louisiana, Suite 1600",,29.75507,-95.37031,211120,W-ONSH,270481.318,378128.264,505585.804,499988.222,468829.318,409375.664,339353.304,515960.442,382387.418,242032.278,338016.242,265361.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011275,110058380121,Sabine Oil & Gas LLC 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77002,1415 Louisiana Suite 1600,HARRIS COUNTY,29.75507,-95.37031,211120,W-ONSH,,,,,29131.574,85832.792,92397.374,155104.312,65203,40963.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011276,110058380130,Sabine Oil & Gas LLC 360 Anadarko Basin,360 - Anadarko Basin,Houston,TX,77002,1415 Louisiana Suite 1600,HARRIS COUNTY,29.75507,-95.37031,211130,W-ONSH,,,,,27252.9,28756.698,31354.682,83961.606,29196.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011295,110058379972,Saga Petroleum 160A Appalachian Basin Eastern Overthrust Area,160A - Appalachian Basin (Eastern Overthrust Area),Denver,CO,80202,"600 17th Street, Suite 1700N",DENVER COUNTY,39.74565,-104.99037,211111,W-ONSH,,,,,,,42353.5,44165.05,33360.92,45558.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011297,110058379909,Saga Petroleum 200 Warrior Basin,200 - Black Warrior Basin,Denver,CO,80202,"600 17th Street, Suite 1700N",DENVER COUNTY,39.74565,-104.99037,211111,W-ONSH,,,,,,,51193.7,49589.572,46395.718,45156.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011674,,Sage Natural Resources 415 Strawn Basin,415 - Strawn Basin,Tulsa,OK,74136,"6100 S Yale Ave, Suite 900",,39.57929,-104.867,211120,W-ONSH,48913.69,55090.482,47402.752,46574.696,28613.384,16838.02,22563.218,35157.102,25057.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011684,,Sage Natural Resources 420 Fort Worth Syncline,420 - Fort Worth Syncline,Tulsa,OK,74136,"6100 S Yale Ave, Suite 900",,39.57929,-104.867,211130,W-ONSH,46637.748,25753.1,31445.75,35632.684,31442.902,24783.122,38468.058,43733.536,49466.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008093,110055512182,Samson Exploration 220 Gulf Coast Basin,"220 - Gulf Coast Basin (LA, TX)",Tulsa,OK,74119,110 West 7th Street,,36.1592882,-95.9964783,211130,W-ONSH,,,,,3921.59,2701.444,4285.09,85178.864,88100.33,102528.116,116645.808,128057.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012620,110070082406,Samson Exploration 430 Permian Basin,430 - Permian Basin,Tulsa,OK,74119,110 West 7th Street,,36.1433174,-95.9911897,211111,W-ONSH,,,,,,,28490.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008341,110055513056,Samson Resources 230 Arkla Basin,230 - Arkla Basin,Tulsa,OK,74103,"15 East 5th Street, Suite 1000",TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,,,,9039.444,42003.75,44153.988,79422.188,141951.852,130467.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008850,110055514894,Samson Resources 260 East Texas Basin,260 - East Texas Basin,Tulsa,OK,74103,"15 East 5th Street, Suite 1000",TULSA COUNTY,36.15748,-95.99569,211111,W-ONSH,,,,,,,261404.89,306280.87,310412.294,254381.37,394397.562,471493.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008451,110055513430,Samson Resources 345 Arkoma,345 - Arkoma Basin,Tulsa,OK,74103,Two West Second Street,TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,,,,,,154538.69,170721.722,198515.048,201150.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008321,110055512967,Samson Resources 360 Anadarko Basin,360 - Anadarko Basin,Tulsa,OK,74103,"15 East 5th Street, Suite 1000",TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,,,,18164.046,422862.004,537271.576,552499.694,528230.868,473218.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008859,110055514983,Samson Resources 395 Williston Basin,395 - Williston Basin,Tulsa,OK,74103,Two West Second Street,TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,,,,,15316.59,29593.078,227109.092,180889.73,81279.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008852,110055514910,Samson Resources 535 Green River Basin,535 - Green River Basin,Tulsa,OK,74103,"15 East 5th Street, Suite 1000",TULSA COUNTY,36.15441,-95.99149,211130,W-ONSH,,,,,43238.39,62343.756,66136.502,73990.498,97346.012,124429.866,149168.326,123194.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008094,110055512191,Samson Resources 580 San Juan Basin,580 - San Juan Basin,Tulsa,OK,74103,Two West Second Street,TULSA COUNTY,36.159288,-95.996478,211111,W-ONSH,,,,,,,,86088,101568.862,99610.368,117741.468,93505.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009112,110055515982,Samuel Gary Jr. & Associates Central Kansas Uplift (385) Operations,385 - Central Kansas Uplift,Great Bend,KS,67530,1815 11th,BARTON,38.362259,-98.76254,211111,W-ONSH,,,,,,,21073.898,32059.422,101619.37,110072.708,117488.634,94457.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012823,110070082520,San Joaquin Production Facilities,745 - San Joaquin Basin,Bakersfield,CA,93309,"1200 Discovery Dr, Ste 500",,35.1268513,-119.1855785,211130,W-ONSH,,310600.178,318436.284,312254.91,296589.178,321412.834,286391.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009242,,San Juan Basin,580 - San Juan Basin,Farmington,NM,87401,200 Energy Court,,37.795963,-122.022317,211120,W-ONSH,90682.514,64809.216,70511.778,177453.462,185573.628,91599.26,109285.37,158380.804,180400.59,185768.468,265258.008,256618.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007484,,San Juan Basin (580),580 - San Juan Basin,Houston,TX,77002,1111 Travis St,,36.759,-108.16097,211130,W-ONSH,1403440.376,1702186.174,2794195.632,2884547.832,2917479.186,2224914.022,,2767357.106,3745699.078,6607125.292,5020111.126,6181128.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008802,110015771431,SandRidge 220 Gulf Coast Basin,260 - East Texas Basin,Oklahoma City,OK,73102,123 Robert S. Kerr Ave.,OKLAHOMA COUNTY,35.47004,-97.51477,211111,W-ONSH,,,,,,,,,0,16233.028,43990.428,39998.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008803,110015771431,SandRidge 260 East Texas Basin,260 - East Texas Basin,Oklahoma City,OK,73102,123 Robert S. Kerr Ave.,Oklahoma,35.4711808,-97.516602,211111,W-ONSH,,,,,,,,,0,,120974.736,118933.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008806,110015771431,SandRidge 360 Anadarko Basin,360 - Anadarko Basin,Oklahoma City,OK,73102,123 Robert S. Kerr Ave.,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-ONSH,235108.872,242489.518,257659.244,336001.482,475572.094,833257.036,966616.86,1354807.154,1156476.182,925584.832,2185884.336,247173.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008807,110015771431,SandRidge 375 Sedgwick Basin,375 - Sedgwick Basin,Oklahoma City,OK,73102,123 Robert S. Kerr Ave.,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-ONSH,20807.45,22783.5,25699.95,27312.848,37248.474,82181.08,55988.292,110699.776,112480.226,54225.962,829747.274,3956.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008809,110015771431,SandRidge 430 Permian Basin,430 - Permian Basin,Oklahoma City,OK,73102,123 Robert S. Kerr Ave.,OKLAHOMA COUNTY,35.4698,-97.51477,211120,W-ONSH,,,,,2357.7,3030.7,2078.8,160259.194,193803.172,180653.016,491766.19,225716.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012077,110070069470,SandRidge 545 North Park Basin,545 - North Park Basin,Oklahoma City,OK,73102,123 Robert S Kerr,,35.470118,-97.51483,211120,W-ONSH,,,94385.144,86739.774,121993.39,64836.086,81708.818,31814.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014737,,"Sanguine Gas Exploration, LLC 345 Arkoma Basin Production",345 - Arkoma Basin,Tulsa,OK,74119,"110 West 7th Street, Suite 2700",,36.1486167776714,-95.9907642589182,211130,W-ONSH,71483.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010484,110055520887,"Sanguine Gas Exploration, LLC 350 South Oklahoma Folded Belt",350 - South Oklahoma Folded Belt,Tulsa,OK,74170,P.O. Box 700720,TULSA COUNTY,36.062326,-95.960763,211111,W-ONSH,,,,,,,,3275.75,165.9,1723.45,635.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010485,110071160954,"Sanguine Gas Exploration, LLC 360 Anadarko Basin Production",360 - Anadarko Basin,Tulsa,OK,74170,P.O. Box 700720,TULSA COUNTY,36.062326,-95.960763,211130,W-ONSH,108200.63,48535.518,45969.194,52325.984,37122.998,,,156905.9,143080.4,88756.4,17580.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013626,,"Scala Energy, LLC - 430 (Permian Basin)",430 - Permian Basin,Houston,TX,77070,20445 State Hwy 249 Ste. 300,,29.990308,-95.574383,211120,W-ONSH,49310.496,42083.99,38959.294,57837.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012528,110070082347,Scout Energy Anadarko Basin Production,360 - Anadarko Basin,Dallas,TX,75240,"13800 Montfort Drive, Suite 100",,32.9312475,-96.84046,211120,W-ONSH,,,,,734812.816,485740.004,267485.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014713,,Scout Energy Uinta Basin Production,575 - Uinta Basin,Roosevelt,UT,84066,1820 West Highway 40,,40.2757594102397,-110.025778899256,211120,W-ONSH,40115.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009301,110055516295,Seneca East Facilities,160A - Appalachian Basin (Eastern Overthrust Area),Brookville,PA,15825,51 Zents Blvd,JEFFERSON COUNTY,41.16543,-79.10101,211130,W-ONSH,180063.746,196314.542,183779.674,145151.32,173036.698,123404.214,131859.928,198108.9,223914.694,170476.734,123277.186,121854.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008308,,"Shadow Wolf Energy, LLC. - Los Angeles Basin 760",760 - Los Angeles Basin,Newhall,CA,91321,25121 N. Sierra Hwy.,,34.3677169,-118.4747173,211120,W-ONSH,18642.78,140471.282,210919.23,210647.92,225095.592,232079.824,233059.43,240384.976,42023.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010716,110033588179,Shale Hunter LLC,"220 - Gulf Coast Basin (LA, TX)",Houston,TX,77056,"777 Post Oak Blvd., Ste 650",HARRIS COUNTY,29.75392,-95.45702,211111,W-ONSH,,,,,,,,,15550.244,9915.36,56560.902,46991.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013870,,Sheridan Production Company Basin 260,260 - East Texas Basin,Carthage,TX,75633,613 South Shelby,,32.1444909651431,-94.3337538253624,213111,W-ONSH,55940.342,74027.25,106340.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008392,,Sheridan Production Company LLC 260 East Texas Basin,260 - East Texas Basin,Houston,TX,77056,1360 Post Oak Blvd Suite 2500,,29.7334229,-95.4325786,211130,W-ONSH,,,,189697.97,184255.274,173033.766,185779.324,153356.4,148894.338,308915.864,372849.332,259096.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011260,110058239231,Shoreline Southeast LLC - Basin 220 (Gulf Coast Basin),"220 - Gulf Coast Basin (LA, TX)",Lafayette,LA,70508,"400 E Kaliste Saloom Rd, Suite 2600",LAFAYETTE,30.19425,-92.00884,211111,W-ONSH,,,,,,,,49529.604,39174.134,27701.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014361,,Silver Creek Permian Basin 430,430 - Permian Basin,Irving,TX,75038,"5525 N. MacArthur Blvd., Ste. 775",,32.8864840191798,-96.9647854025829,211120,W-ONSH,26797.256,45778.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014600,,Silver Hill 230 Arkla Basin,230 - Arkla Basin,Dallas,TX,75201,"2850 N Harwood St., Suite 1600",,32.7952913924135,-96.8092118682523,211130,W-ONSH,35377.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009706,,"SilverBow Resources, LLC - Basin 220","220 - Gulf Coast Basin (LA, TX)",Houston,TX,77024,"920 Memorial City Way, Suite 850",,29.9443,-95.40435,211120,W-ONSH,380370.4,282672.802,203574.548,220477.38,175775.31,217238.148,280941.304,281435.144,227717.162,272474.368,207719.186,173091.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012070,110067543796,SilverCreek Chautauqua #355,355 - Chautauqua Platform,Irving,TX,75038,"5525 N. MacArthur Blvd., STE 775",,32.886151,-96.96491,211120,W-ONSH,11096.824,10596.394,6231.876,14401.662,20627.786,36778.42,40143.684,39915.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011662,110063745121,Slant Operating LLC,430 - Permian Basin,Wichita Falls,TX,76301,"901 Indiana Ave, Suite 500",ALLEGHENY COUNTY,40.442188,-80.000854,211120,W-ONSH,15273.388,75610.078,79255.876,88184.348,83027.408,32880.792,85676.85,86622.5,30236.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009106,,Slawson Exploration - Williston Basin 395,395 - Williston Basin,Denver,CO,80202,"1675 Broadway, #1600",,39.742905,-104.98738,211120,W-ONSH,629421.11,786838.698,280717.922,492470.72,410412.936,207846.998,169153.258,274058.936,375492.688,167841.116,178852.324,161506.674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014333,,Snyder Brothers Inc.,160A - Appalachian Basin (Eastern Overthrust Area),Kittanning,PA,16201,90 Glade Dr.,,40.815622534153,-79.5654384716486,211130,W-ONSH,78808.972,66912.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002671,110043807949,South Belridge Hill Property,745 - San Joaquin Basin,McKittrick,CA,93251,18271 Highway 33,KERN,35.299879,-119.742604,211111,W-ONSH,,,,,,,,,0,54279.914,54902.382,55799.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008539,110005116105,Southeast Moore 360 Anadarko,360 - Anadarko Basin,Midland,TX,79701,600 North Marienfeld Street Suite 301,MIDLAND COUNTY,32.00317,-102.07883,211111,W-ONSH,,,,,,,,,,,282.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012984,,"Southern Energy Operating, LLC MidGulf Coast Basin",210 - Mid-Gulf Coast Basin,New Hebron,MS,39140,8970 Highway 13 North,,31.640174993,-89.8839972189999,211130,W-ONSH,83508.27,73293.986,75231.84,85349.688,82668.03,89595.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006884,110022871800,"Southwest Royalties, Inc. - 430 Permian Basin",430 - Permian Basin,Midland,TX,79705,6 Desta Dr. #3700,MIDLAND COUNTY,32.02994,-102.08741,211111,W-ONSH,,,,,,67951.25,29757.084,39405,51248.6,55811.35,60362.05,50839.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012947,,Southwestern Production Corp Powder River Basin (515) Operations,515 - Powder River Basin,Lakewood,CO,80228,"390 Union Boulevard, Suite 250",,43.45746,-105.471,211120,W-ONSH,25251.396,13816.026,19910.848,26112.574,26138.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013674,,Spur Energy Partners LLC,430 - Permian Basin,HOUSTON,TX,77024,"9655 Katy Freeway, Suite 500",,29.781987,-95.535607,211120,W-ONSH,97682.476,322949.898,194983.018,118978.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013735,,Steward Energy II 430 Permian Basin,430 - Permian Basin,Frisco,TX,75034,2600 Dallas Parkway ste 400,,33.1002,-96.821564,211120,W-ONSH,217289.696,124705.236,69048.49,205793.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009802,110055517944,Stone Energy 160A,160A - Appalachian Basin (Eastern Overthrust Area),Morgantown,WV,26508,1300 Fort Pierpont Drive,MONONGALIA COUNTY,39.653251,-79.936985,211111,W-ONSH,,,,,,,14915.55,17992.578,68046.584,108243.052,96675.118,59921.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008890,110070082011,Summit Petroleum LLC,430 - Permian Basin,Midland,TX,79701,"550 W. Texas Avenue, Suite 700",,31.9916009,-102.0832543,211120,W-ONSH,160379.386,139942.058,70848.78,78022.104,55543.55,56573.85,51616.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011261,110058239240,Sundance Energy - Denver Basin,540 - Denver Basin,Denver,CO,80202,"633 17th Street, Suite 1950",DENVER COUNTY,39.74609,-104.99046,211111,W-ONSH,,,,,,,,,,62701.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013023,,"Sundance Energy, Inc. - South Texas Basin","220 - Gulf Coast Basin (LA, TX)",HOUSTON,TX,77079,"1155 DAIRY ASHFORD, STE. 206",,29.7815360661693,-95.6080157026674,211120,W-ONSH,,136044.034,150971.182,217191.424,164718.782,145136.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013106,,Surge Energy 430 Permian Basin,430 - Permian Basin,Houston,TX,77064,"7850 North Sam Houston Parkway, Suite 300",,29.9161683,-95.5302337,211120,W-ONSH,532420.632,165121.926,156416.172,418526.662,533863.698,119716.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009414,110034433548,T-C Oil Company Oil & Gas Production Leases,"220 - Gulf Coast Basin (LA, TX)",Refugio,TX,78377,427 FM 774,REFUGIO COUNTY,28.28945,-97.21445,211111,W-ONSH,,,,,,,,,3919.49,5675.09,13507.026,14727.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008536,,"TEP Barnett USA LLC, 415 - Strawn Basin",415 - Strawn Basin,Fort Worth,TX,76102,301 Commerce Dr. Suite 3701,,35.53376,-97.52976,211130,W-ONSH,331076.774,407494.678,503738.286,621053.814,616133.802,615790.514,691103.47,830402.336,779469.592,736451.312,858837.664,865726.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008355,,"TEP Rocky Mountain, LLC - 595 Piceance basin",595 - Piceance Basin,Parachute,CO,81635,1058 County Road 215,,39.74893,-104.99342,211130,W-ONSH,338156.198,589699.66,523797.606,1375248.038,1311509.59,1336185.338,1318556.858,555965.39,637582.758,644162.052,622609.794,682302.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010621,,TGNR Gulf Coast LLC and TGNR East Texas LLC,260 - East Texas Basin,Houston,TX,77002,"717 Texas Avenue, Suite 2000",,29.75806,-95.36401,211130,W-ONSH,36814.442,113001.184,154506.828,201071.96,210143.758,235822.594,195562.208,110023.66,60115.366,41452.604,72008.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011998,,"TGNR TVL LLC - Basin 230 (Houston, TX)",230 - Arkla Basin,Houston,TX,77002,"811 Main Street, Suite 1500",,29.7581913042473,-95.363451002668,211130,W-ONSH,6963.15,78478.386,207945.168,69298.976,131786.972,166460.662,190695.132,56598.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014024,,"TITUS OIL & GAS PRODUCTION, LLC",430 - Permian Basin,Fort Worth,TX,76102,420 Throckmorton St. Ste 1150,,32.7551081379117,-97.3332674705941,211120,W-ONSH,,107238.136,53440.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006770,110071162231,TPIC Basin 220,"220 - Gulf Coast Basin (LA, TX)",HOUSTON,TX,77057,5850 SAN FELIPE SUITE 250,HARRIS COUNTY,29.75004,-95.4831,211120,W-ONSH,224004.402,214904.936,267475.188,287828.874515012,141129.922,63600.99,58994.47,44635.456,20825.528,17645.846,16665.326,20363.264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006750,110071160083,TRC cYPRESS gROUP LLC,745 - San Joaquin Basin,Taft,CA,93268,805 Blackgold Ct,KERN COUNTY,35.180624,-119.459701,211120,W-ONSH,26094.808,29996.39,32490.086,33150.932,34842.376,34194.58,34802.33,30050.246,27613.906,23293.018,23892.21,41437.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014137,,TRP Energy - 430 - Permian Basin,430 - Permian Basin,Houston,TX,77024,"9811 Katy Freeway, Suite 225",,29.7835891382659,-95.5356158738316,211120,W-ONSH,74834.09,28450.778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008482,110063985852,"Talisman Energy USA, Gulf Coast basin - 220","220 - Gulf Coast Basin (LA, TX)",The Woodlands,TX,77381,2445 Technology Forest Blvd,,40.680557,-80.111674,211111,W-ONSH,,,,,,,,92857.966,117900.554,365102.58,504147.816,154547.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013606,,Tall City Operations III LLC,430 - Permian Basin,MIDLAND,TX,79701,203 W. Wall St.,,31.997405,-102.076108,211120,W-ONSH,82277.35,43634.458,45928.222,103781.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012040,110067543910,"Tanos Exploration II, LLC - Basin 260",260 - East Texas Basin,Tyler,TX,75701,"821 E Southeast Loop 323, Suite 400",,32.302085,-95.292364,211130,W-ONSH,64055.896,88878.154,134563.948,176977.162,163273.944,144405.714,93007.57,117797.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007486,110067263348,"Tanos Exploration II, LLC Arkla Basin, AAPG 230",230 - Arkla Basin,Tyler,TX,75701,821 E Southeast Loop 323 Ste 400,,29.78754,-95.61767,211130,W-ONSH,,88717.75,143345.04,178322.616,149992.252,147259.444,96299.966,107045.114,129868.648,125109.292,141643.514,150351.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013734,110070716065,Tap Rock Operating,430 - Permian Basin,Golden,CO,80401,"523 Park Point Dr., Suite 200",JEFFERSON COUNTY,39.70684,-105.2904,211120,W-ONSH,437144.436,528941.568,229974.812,136739.248,39555.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008530,,Tapstone 360 - Anadarko Basin,360 - Anadarko Basin,OKLAHOMA CITY,OK,73102,"211 N ROBINSON AVE, STE N 1000",,35.53376,-97.52976,211120,W-ONSH,,,263627.66,376195.366,405305.152,1130167.474,1178596.122,1830756.92,2218586.256,2050758.406,1457214.502,1459411.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012024,110067543698,Tapstone 360 Anadarko,360 - Anadarko Basin,Oklahoma City,OK,73104,100 E. Main St.,,35.467315,-97.510185,211120,W-ONSH,,,99989.01,118458.734,167620.65,304406.77,139535.944,256495.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009179,110055516106,Tapstone 375 Sedgwick Basin,375 - Sedgwick Basin,Oklahoma City,OK,73104,100 E Main St.,OKLAHOMA COUNTY,35.46883,-97.51734,211120,W-ONSH,,,,,25063.036,45405.698,29959.584,28916.67,25000.194,33881.854,33420.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014704,,"Tascosa Energy Partners, LLC - Basin 430",430 - Permian Basin,Midland,TX,79701,901 W. Missouri Ave,,31.9958247333379,-102.083263344218,211120,W-ONSH,55023.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
